evaluation,mape
2.000000000000000000e+00,9.796726641616754216e-01
1.000000000000000000e+01,5.130582771413060295e-01
2.000000000000000000e+01,3.138284254844394550e-01
3.000000000000000000e+01,7.569517076215910578e-02
4.000000000000000000e+01,7.232307018762326734e-02
5.000000000000000000e+01,5.581264128602829444e-02
6.000000000000000000e+01,5.417393436283196584e-02
7.000000000000000000e+01,3.224132954391119299e-02
8.000000000000000000e+01,2.909832851958093006e-02
9.000000000000000000e+01,2.839933869242041581e-02
1.000000000000000000e+02,1.161090397198936801e-02
