# evaluation,mean,std
2.000000000000000000e+00 8.896622447825173197e-01 1.467871962196642954e-01
1.000000000000000000e+01 6.446384239626337109e-01 2.091594306771663025e-01
2.000000000000000000e+01 4.805494971914849867e-01 2.550445039066416841e-01
3.000000000000000000e+01 3.627577953764882790e-01 2.504324360982994602e-01
4.000000000000000000e+01 2.571961874845106744e-01 1.995061067856872539e-01
5.000000000000000000e+01 2.250949056865239883e-01 1.955755304205048506e-01
6.000000000000000000e+01 1.768900429839500021e-01 1.539001553065358352e-01
7.000000000000000000e+01 1.365517315996017667e-01 1.165039441808091158e-01
8.000000000000000000e+01 1.231639100597687608e-01 1.102758812257118998e-01
9.000000000000000000e+01 1.157067254618309726e-01 1.067373310484827365e-01
1.000000000000000000e+02 9.848947275318441219e-02 9.435951690377442080e-02
