evaluation,mape
2.000000000000000000e+00,7.945287832033021136e-01
1.000000000000000000e+01,7.527208396257679679e-01
2.000000000000000000e+01,5.346288268561422141e-01
3.000000000000000000e+01,3.253176741399647631e-01
4.000000000000000000e+01,1.140881857657922577e-01
5.000000000000000000e+01,1.127872417299783381e-01
6.000000000000000000e+01,1.141723819570077403e-01
7.000000000000000000e+01,1.092512382861677844e-01
8.000000000000000000e+01,1.016538863194301062e-01
9.000000000000000000e+01,5.758530040461257160e-02
1.000000000000000000e+02,4.719057619176981327e-02
