controllable,controllable,controllable,controllable,controllable,environmental,output
4.024424254894256592e-01,8.689081668853759766e-01,5.682395696640014648e-01,5.625215172767639160e-01,2.872102558612823486e-01,2.724820971488952637e-01,-1.533135294914245605e+00
1.956139653921127319e-01,1.491577178239822388e-01,4.854677319526672363e-01,2.716878056526184082e-01,3.140920698642730713e-01,4.794934391975402832e-01,-2.595133543014526367e+00
1.970416307449340820e-01,1.490116864442825317e-01,4.829402565956115723e-01,2.725986540317535400e-01,3.134997189044952393e-01,5.202166438102722168e-01,-2.868817329406738281e+00
2.011624127626419067e-01,1.497271955013275146e-01,4.772470593452453613e-01,2.750276029109954834e-01,3.118743896484375000e-01,6.400743722915649414e-01,-3.314692735671997070e+00
1.977405250072479248e-01,1.490371972322463989e-01,4.818122386932373047e-01,2.730616331100463867e-01,3.132317364215850830e-01,5.398234724998474121e-01,-2.982945203781127930e+00
1.914875358343124390e-01,1.514964550733566284e-01,4.942201972007751465e-01,2.685450613498687744e-01,3.162585198879241943e-01,3.451507389545440674e-01,-1.551330685615539551e+00
4.036532640457153320e-01,8.763653635978698730e-01,6.290800571441650391e-01,5.687775611877441406e-01,2.631808221340179443e-01,2.222690433263778687e-01,-2.019240856170654297e+00
2.041392028331756592e-01,1.525584906339645386e-01,4.781484603881835938e-01,2.766166925430297852e-01,3.104705214500427246e-01,7.441985011100769043e-01,-3.133076667785644531e+00
2.048620879650115967e-01,1.542711257934570312e-01,4.807763397693634033e-01,2.770113646984100342e-01,3.100148141384124756e-01,7.763611674308776855e-01,-2.976422786712646484e+00
2.005763053894042969e-01,1.494704931974411011e-01,4.777655005455017090e-01,2.747110128402709961e-01,3.120911717414855957e-01,6.229749917984008789e-01,-3.291984796524047852e+00
4.033267498016357422e-01,8.745154142379760742e-01,6.069381237030029297e-01,5.672152638435363770e-01,2.723655402660369873e-01,2.387238591909408569e-01,-1.856463193893432617e+00
1.994209140539169312e-01,1.491822898387908936e-01,4.793137311935424805e-01,2.740392982959747314e-01,3.125926256179809570e-01,5.870745778083801270e-01,-3.196948051452636719e+00
1.945044547319412231e-01,1.493781358003616333e-01,4.875121116638183594e-01,2.709364295005798340e-01,3.145911693572998047e-01,4.476683437824249268e-01,-2.356584310531616211e+00
2.037789970636367798e-01,1.519065946340560913e-01,4.773484468460083008e-01,2.764636576175689697e-01,3.107037246227264404e-01,7.288225293159484863e-01,-3.192850112915039062e+00
2.059011012315750122e-01,1.627895087003707886e-01,4.986461699008941650e-01,2.775525450706481934e-01,3.084126412868499756e-01,8.530273437500000000e-01,-2.472562313079833984e+00
1.937879174947738647e-01,1.496691852807998657e-01,4.889730215072631836e-01,2.704206407070159912e-01,3.149237334728240967e-01,4.255463778972625732e-01,-2.183340787887573242e+00
2.144894301891326904e-01,3.137136399745941162e-01,7.453345656394958496e-01,2.819148898124694824e-01,2.615855038166046143e-01,9.276654124259948730e-01,-1.974259734153747559e+00
1.909348517656326294e-01,1.526034474372863770e-01,4.959033131599426270e-01,2.680765092372894287e-01,3.166785538196563721e-01,3.192026615142822266e-01,-1.359901785850524902e+00
2.055854499340057373e-01,1.805422455072402954e-01,5.369573831558227539e-01,2.774277031421661377e-01,3.055629134178161621e-01,8.985934853553771973e-01,-2.128335952758789062e+00
2.053359895944595337e-01,1.564496606588363647e-01,4.849284887313842773e-01,2.772553265094757080e-01,3.095200359821319580e-01,8.050513267517089844e-01,-2.805643081665039062e+00
4.041576385498046875e-01,8.793524503707885742e-01,6.914204359054565430e-01,5.713190436363220215e-01,2.354212403297424316e-01,1.836974620819091797e-01,-2.396175861358642578e+00
2.196877002716064453e-01,3.596394360065460205e-01,7.918872237205505371e-01,2.845868766307830811e-01,2.237504869699478149e-01,9.934332370758056641e-01,-1.734290838241577148e+00
2.178421020507812500e-01,3.428479433059692383e-01,7.764729261398315430e-01,2.836111187934875488e-01,2.406569719314575195e-01,9.615318775177001953e-01,-1.849880814552307129e+00
1.923154592514038086e-01,1.505209207534790039e-01,4.920943081378936768e-01,2.692967057228088379e-01,3.157013654708862305e-01,3.781778514385223389e-01,-1.807006239891052246e+00
2.028608471155166626e-01,1.508672982454299927e-01,4.766122400760650635e-01,2.759685516357421875e-01,3.111399412155151367e-01,6.962667703628540039e-01,-3.283341169357299805e+00
