evaluation,mape
2.000000000000000000e+00,9.001088311047322765e-01
1.000000000000000000e+01,7.633493842913153804e-01
2.000000000000000000e+01,7.994746865384136925e-01
3.000000000000000000e+01,6.538960147100262299e-01
4.000000000000000000e+01,1.768930794377756022e-01
5.000000000000000000e+01,2.042030316219234642e-01
6.000000000000000000e+01,3.702513950678745086e-02
7.000000000000000000e+01,3.762042379063545300e-02
8.000000000000000000e+01,2.381050643324042135e-02
9.000000000000000000e+01,2.013525582449988277e-02
1.000000000000000000e+02,1.849512943610443980e-02
