evaluation,mape
2.000000000000000000e+00,9.736315206338719275e-01
1.000000000000000000e+01,8.198791035306411956e-01
2.000000000000000000e+01,6.273617147441546971e-01
3.000000000000000000e+01,4.513366645293241941e-01
4.000000000000000000e+01,3.726543647880758425e-01
5.000000000000000000e+01,1.767891982274423790e-01
6.000000000000000000e+01,1.010100773209151731e-01
7.000000000000000000e+01,9.494791357764587048e-02
8.000000000000000000e+01,8.786271037035733866e-02
9.000000000000000000e+01,7.866962418316333916e-02
1.000000000000000000e+02,3.456965748048294873e-02
