evaluation,mape
2.000000000000000000e+00,1.001062771411020513e+00
1.000000000000000000e+01,9.530948040079298966e-01
2.000000000000000000e+01,6.642861326279155820e-01
3.000000000000000000e+01,2.237559632089788086e-01
4.000000000000000000e+01,9.771497747141129342e-02
5.000000000000000000e+01,9.614689729239385418e-02
6.000000000000000000e+01,3.404530698028519070e-02
7.000000000000000000e+01,2.774002426751252109e-02
8.000000000000000000e+01,2.693454161456026313e-02
9.000000000000000000e+01,2.542434923565737442e-02
1.000000000000000000e+02,1.998736965807425964e-02
