evaluation,mape
2.000000000000000000e+00,9.718105713768205867e-01
1.000000000000000000e+01,5.173773244475825539e-01
2.000000000000000000e+01,3.497367511454277933e-01
3.000000000000000000e+01,1.360388297326986795e-01
4.000000000000000000e+01,1.341347130955878042e-01
5.000000000000000000e+01,1.342020593724118915e-01
6.000000000000000000e+01,6.739622757873825476e-02
7.000000000000000000e+01,4.415822596322285104e-02
8.000000000000000000e+01,2.732644297440923672e-02
9.000000000000000000e+01,2.193552432034812788e-02
1.000000000000000000e+02,1.083418986454188181e-02
