evaluation,mape
2.000000000000000000e+00,7.474449330279103743e-01
1.000000000000000000e+01,4.264991762082036009e-01
2.000000000000000000e+01,5.480935439237658025e-02
3.000000000000000000e+01,1.157430661585080386e-02
4.000000000000000000e+01,7.420554797063495280e-03
5.000000000000000000e+01,6.748412004487528044e-03
6.000000000000000000e+01,5.826196236811984584e-03
7.000000000000000000e+01,6.320094516686177409e-03
8.000000000000000000e+01,4.525831515053157367e-03
9.000000000000000000e+01,5.151428982869288124e-03
1.000000000000000000e+02,5.268789222541155060e-03
