evaluation,mape
2.000000000000000000e+00,9.897129872316641208e-01
1.000000000000000000e+01,2.877312957790070791e-01
2.000000000000000000e+01,2.428867467517099032e-01
3.000000000000000000e+01,5.601218319992212757e-02
4.000000000000000000e+01,5.218288018550915064e-02
5.000000000000000000e+01,4.437065019176904268e-02
6.000000000000000000e+01,4.463303682288051466e-02
7.000000000000000000e+01,4.375750124921344575e-02
8.000000000000000000e+01,4.331291141986531867e-02
9.000000000000000000e+01,4.524406939754486295e-02
1.000000000000000000e+02,4.473671284075552562e-02
