evaluation,mape
2.000000000000000000e+00,9.324657169135726065e-01
1.000000000000000000e+01,6.614112562000397100e-01
2.000000000000000000e+01,1.010339019397345217e-01
3.000000000000000000e+01,5.468525934730503191e-02
4.000000000000000000e+01,5.419032408834340009e-02
5.000000000000000000e+01,3.889376106966390551e-02
6.000000000000000000e+01,3.616114723589016616e-02
7.000000000000000000e+01,3.383973600183123182e-02
8.000000000000000000e+01,3.410848987815338906e-02
9.000000000000000000e+01,3.622089175524736276e-02
1.000000000000000000e+02,3.713244059612826053e-02
