evaluation,mape
2.000000000000000000e+00,9.854205653885139693e-01
1.000000000000000000e+01,9.302357888405049513e-01
2.000000000000000000e+01,3.118445746966786447e-01
3.000000000000000000e+01,3.411935785440957658e-01
4.000000000000000000e+01,4.081458044062535873e-01
5.000000000000000000e+01,4.270355580167983778e-01
6.000000000000000000e+01,4.251784646769624643e-01
7.000000000000000000e+01,2.663428744230539325e-01
8.000000000000000000e+01,2.614817624015425834e-01
9.000000000000000000e+01,2.599164287403802343e-01
1.000000000000000000e+02,2.468392103133830451e-01
