evaluation,mape
2.000000000000000000e+00,7.479051864105177305e-01
1.000000000000000000e+01,1.549560382508526624e-01
2.000000000000000000e+01,8.807750817398776744e-02
3.000000000000000000e+01,4.596199349293028993e-03
4.000000000000000000e+01,4.024402718430059207e-03
5.000000000000000000e+01,3.522331202748985642e-03
6.000000000000000000e+01,2.839967188367862206e-03
7.000000000000000000e+01,2.945180905926536412e-03
8.000000000000000000e+01,2.949017493476386882e-03
9.000000000000000000e+01,2.494920177839722412e-03
1.000000000000000000e+02,1.982516319963624745e-03
