evaluation,mape
2.000000000000000000e+00,9.660829718218427731e-01
1.000000000000000000e+01,9.430486002529206990e-01
2.000000000000000000e+01,3.615595758260984893e-01
3.000000000000000000e+01,4.213787401973589225e-02
4.000000000000000000e+01,4.086270713625182738e-02
5.000000000000000000e+01,1.276083074895911773e-02
6.000000000000000000e+01,1.185418142301373308e-03
7.000000000000000000e+01,7.036990207217783642e-04
8.000000000000000000e+01,6.115922781153501891e-04
9.000000000000000000e+01,7.165062690313281401e-04
1.000000000000000000e+02,9.200371355596702197e-04
