evaluation,mape
2.000000000000000000e+00,6.932339550264795536e-01
1.000000000000000000e+01,5.279599176035045804e-01
2.000000000000000000e+01,6.002536388317850635e-01
3.000000000000000000e+01,4.646153319240661772e-01
4.000000000000000000e+01,4.391960962944702618e-01
5.000000000000000000e+01,4.413442627820199360e-01
6.000000000000000000e+01,4.346777098333758915e-01
7.000000000000000000e+01,1.447882629878335103e-01
8.000000000000000000e+01,1.474152807525604125e-01
9.000000000000000000e+01,1.502182971913658405e-01
1.000000000000000000e+02,1.404030324433473975e-01
