evaluation,mape
2.000000000000000000e+00,7.541262491419026270e-01
1.000000000000000000e+01,8.806191217931029769e-01
2.000000000000000000e+01,7.269360732070719866e-01
3.000000000000000000e+01,8.603488351503384424e-01
4.000000000000000000e+01,7.131914574307607335e-01
5.000000000000000000e+01,6.476685586271958561e-01
6.000000000000000000e+01,2.398041697760574242e-01
7.000000000000000000e+01,2.066041117204127642e-01
8.000000000000000000e+01,2.624228467351146302e-02
9.000000000000000000e+01,2.162277626706770803e-02
1.000000000000000000e+02,1.389778288525428569e-02
