evaluation,mape
2.000000000000000000e+00,5.786164840259013786e-01
1.000000000000000000e+01,3.974817969219444080e-01
2.000000000000000000e+01,8.333144726261827451e-01
3.000000000000000000e+01,3.046996252544593164e-01
4.000000000000000000e+01,3.059317518756366483e-01
5.000000000000000000e+01,2.063174306703647320e-01
6.000000000000000000e+01,1.931761685075240043e-01
7.000000000000000000e+01,1.660442389849378919e-01
8.000000000000000000e+01,1.571244503654932734e-01
9.000000000000000000e+01,1.555180202905680487e-01
1.000000000000000000e+02,1.615401742343113289e-01
