controllable,controllable,controllable,controllable,controllable,environmental,output
5.951057930949686936e-01,4.198110615713148697e-01,3.210828197332570300e-01,9.425241135572304252e-02,8.121304465763923286e-01,7.651930301674627621e-01,4.100234755484978566e-02
7.437972426414489746e-01,1.901250630617141724e-01,4.731411337852478027e-01,9.076518565416336060e-02,7.942420840263366699e-01,7.747936844825744629e-01,3.020620346069335938e-02
4.750105711060544772e-16,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.619071136233415550e-16,7.430261373519897461e-01,8.530092425644397736e-03
1.000000000000000000e+00,0.000000000000000000e+00,9.250880259605191789e-17,4.703077255982859861e-14,1.000000000000000000e+00,7.866731286048889160e-01,4.236854147166013718e-05
4.060286578679174864e-16,1.000000000000000000e+00,4.456614088792850044e-16,1.000000000000000000e+00,2.220446049250313081e-16,7.598873972892761230e-01,2.167721977457404137e-04
1.000000000000000000e+00,7.876071803177475596e-16,1.000000000000000000e+00,1.498801083243961330e-15,1.000000000000000000e+00,7.620654702186584473e-01,1.282096054637804627e-04
2.044020865389165075e-17,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.938893903907228378e-17,7.850888371467590332e-01,1.116638164967298508e-02
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.237127065658569336e-01,5.940794949310657103e-07
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.172698020935058594e-01,2.148093655705451965e-02
2.012279232133096230e-16,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.943565249443054199e-01,1.266131363809108734e-02
1.000000000000000000e+00,2.073691323094695865e-14,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.116109967231750488e-01,1.181146290036849678e-04
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.666181325912475586e-01,1.333307474851608276e-02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.889355421586969896e-14,1.000000000000000000e+00,7.958949804306030273e-01,2.327348374819848686e-05
1.498801083243961330e-15,1.623701173514291440e-15,6.800116025829083810e-15,1.000000000000000000e+00,5.218048215738235740e-15,7.530543208122253418e-01,2.375185256823897362e-03
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.523247599601745605e-01,1.563165485858917236e-01
4.801968082583047488e-17,2.869281095432089641e-18,1.000000000000000000e+00,1.300945281982421875e-01,3.832502290606498718e-02,7.385848760604858398e-01,3.154023885726928711e-01
1.644637733697891235e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.921955943107604980e-01,9.819014230743050575e-04
4.576099514961242676e-01,5.708887692890129983e-05,7.246655821800231934e-01,2.037186622619628906e-01,1.711327023804187775e-02,6.931259632110595703e-01,5.272445082664489746e-01
1.349569559097290039e-01,5.872274041175842285e-01,4.822140634059906006e-01,2.737183272838592529e-01,2.580221589604515291e-18,7.093414068222045898e-01,4.392638504505157471e-01
1.000000000000000000e+00,6.749542737867139652e-14,1.000000000000000000e+00,4.715392589569091797e-01,3.097094317659233875e-14,7.202615141868591309e-01,7.411161810159683228e-02
7.806092500686645508e-01,4.691017238656058908e-05,4.309865534305572510e-01,2.317973673343658447e-01,3.569395244121551514e-01,7.123342752456665039e-01,1.032682776451110840e+00
1.166357033071108162e-04,8.507357835769653320e-01,8.619244694709777832e-01,5.746853724122047424e-02,4.271562695503234863e-01,7.359584569931030273e-01,1.802044361829757690e-01
