evaluation,mape
2.000000000000000000e+00,6.201319051662514958e-01
1.000000000000000000e+01,5.461629558455910471e-01
2.000000000000000000e+01,2.046093341839170521e-01
3.000000000000000000e+01,2.053595140513422290e-01
4.000000000000000000e+01,2.116241699871013460e-01
5.000000000000000000e+01,2.271540682944326039e-01
6.000000000000000000e+01,1.761470130549711299e-01
7.000000000000000000e+01,1.750526997138452112e-01
8.000000000000000000e+01,1.408047609409143475e-01
9.000000000000000000e+01,1.150719409372757129e-01
1.000000000000000000e+02,1.133011951212240104e-01
