evaluation,mape
2.000000000000000000e+00,1.000306318553741969e+00
1.000000000000000000e+01,9.630380452837516980e-01
2.000000000000000000e+01,9.814400718190438022e-01
3.000000000000000000e+01,9.882785627403970485e-01
4.000000000000000000e+01,9.861343541071607710e-01
5.000000000000000000e+01,9.905320700238888776e-01
6.000000000000000000e+01,9.888122229257916285e-01
7.000000000000000000e+01,9.899098608943381894e-01
8.000000000000000000e+01,9.908846397756088109e-01
9.000000000000000000e+01,9.924208570023403952e-01
1.000000000000000000e+02,9.931217390100609554e-01
