evaluation,mape
2.000000000000000000e+00,2.205819153881038996e-01
1.000000000000000000e+01,4.592582717053651509e-01
2.000000000000000000e+01,4.853683229369656349e-01
3.000000000000000000e+01,1.800005540279037697e-01
4.000000000000000000e+01,1.829045116254659487e-01
5.000000000000000000e+01,1.929937123626236373e-01
6.000000000000000000e+01,2.144906108564525737e-01
7.000000000000000000e+01,2.218897856149574244e-01
8.000000000000000000e+01,2.269173052847951177e-01
9.000000000000000000e+01,2.280777716468052607e-01
1.000000000000000000e+02,3.125939079828559120e-01
