evaluation,mape
2.000000000000000000e+00,8.665006937533276110e-01
1.000000000000000000e+01,6.988434218378795082e-01
2.000000000000000000e+01,7.209409991783128913e-01
3.000000000000000000e+01,1.768311282466008272e-01
4.000000000000000000e+01,6.949389944930001173e-02
5.000000000000000000e+01,6.200067066388246541e-03
6.000000000000000000e+01,5.133332657040523550e-03
7.000000000000000000e+01,4.080075034582146022e-03
8.000000000000000000e+01,4.074650301468971288e-03
9.000000000000000000e+01,4.111595389288185895e-03
1.000000000000000000e+02,3.939944640937019515e-03
