evaluation,mape
2.000000000000000000e+00,9.942868720444530961e-01
1.000000000000000000e+01,6.201154009550403634e-01
2.000000000000000000e+01,1.434552038916482031e-01
3.000000000000000000e+01,1.933786582515848729e-01
4.000000000000000000e+01,7.213382095251538728e-02
5.000000000000000000e+01,2.669352442947362306e-02
6.000000000000000000e+01,2.588483625240284997e-02
7.000000000000000000e+01,3.015188381630021230e-02
8.000000000000000000e+01,2.691774651188303530e-02
9.000000000000000000e+01,2.294128759801521839e-02
1.000000000000000000e+02,2.089593018243025846e-02
