evaluation,mape
2.000000000000000000e+00,7.597562712967959042e-01
1.000000000000000000e+01,6.609384829476809831e-01
2.000000000000000000e+01,8.566665838367184538e-01
3.000000000000000000e+01,7.785571229476891952e-01
4.000000000000000000e+01,5.732998440169970733e-01
5.000000000000000000e+01,2.586921601985053831e-01
6.000000000000000000e+01,5.138693277288336470e-02
7.000000000000000000e+01,3.687344318854478969e-02
8.000000000000000000e+01,3.259554987261210901e-02
9.000000000000000000e+01,3.332655713388096158e-02
1.000000000000000000e+02,3.534281609233606847e-02
