evaluation,mape
2.000000000000000000e+00,9.320004257608814902e-01
1.000000000000000000e+01,9.341281743871101551e-01
2.000000000000000000e+01,9.331672953935427062e-01
3.000000000000000000e+01,8.772524083737839318e-01
4.000000000000000000e+01,1.425960111612869230e-01
5.000000000000000000e+01,1.113876449515314171e-01
6.000000000000000000e+01,5.776674995370315036e-02
7.000000000000000000e+01,2.917853183705497108e-02
8.000000000000000000e+01,1.953362888441262726e-02
9.000000000000000000e+01,9.950348907360649642e-03
1.000000000000000000e+02,9.646224108935950656e-03
