evaluation,mape
2.000000000000000000e+00,9.913404881604249708e-01
1.000000000000000000e+01,9.284318319156096289e-01
2.000000000000000000e+01,8.843245712471921038e-01
3.000000000000000000e+01,2.036686285539505981e-01
4.000000000000000000e+01,8.668239035754994604e-02
5.000000000000000000e+01,2.296647921637363574e-02
6.000000000000000000e+01,1.565745321487064384e-02
7.000000000000000000e+01,1.210733567507223281e-02
8.000000000000000000e+01,1.378432291021733022e-02
9.000000000000000000e+01,1.152339989311919506e-02
1.000000000000000000e+02,5.374927253415739611e-03
