evaluation,mape
2.000000000000000000e+00,9.871697939133118327e-01
1.000000000000000000e+01,9.936124939770146769e-01
2.000000000000000000e+01,8.754911889300197592e-01
3.000000000000000000e+01,2.656356080836380085e-01
4.000000000000000000e+01,2.862366166407842027e-01
5.000000000000000000e+01,2.042232266352534964e-01
6.000000000000000000e+01,2.501431916465385319e-01
7.000000000000000000e+01,2.821399707614987706e-01
8.000000000000000000e+01,2.818991628637665392e-01
9.000000000000000000e+01,2.847814767414979520e-01
1.000000000000000000e+02,2.869612262459629304e-01
