controllable,controllable,controllable,controllable,controllable,environmental,output
2.029892206192016602e-01,1.509796231985092163e-01,4.766641855239868164e-01,2.760102748870849609e-01,3.110701143741607666e-01,7.005417346954345703e-01,-3.274380207061767578e+00
1.975195258855819702e-01,1.490214169025421143e-01,4.822836220264434814e-01,2.728610038757324219e-01,3.133232295513153076e-01,5.317984223365783691e-01,-2.937830924987792969e+00
1.912195682525634766e-01,1.519511044025421143e-01,4.949199259281158447e-01,2.683319747447967529e-01,3.164430856704711914e-01,3.340536355972290039e-01,-1.468234896659851074e+00
2.191018611192703247e-01,3.541869521141052246e-01,7.870818972587585449e-01,2.842907011508941650e-01,2.297632545232772827e-01,9.817082881927490234e-01,-1.777373909950256348e+00
1.940715163946151733e-01,1.495496332645416260e-01,4.883772730827331543e-01,2.706405222415924072e-01,3.147900700569152832e-01,4.350656270980834961e-01,-2.258386373519897461e+00
1.981383562088012695e-01,1.490195244550704956e-01,4.811922013759613037e-01,2.732483446598052979e-01,3.130683600902557373e-01,5.502226352691650391e-01,-3.037877082824707031e+00
2.058683782815933228e-01,1.617658883333206177e-01,4.963908493518829346e-01,2.775335907936096191e-01,3.085832893848419189e-01,8.474505543708801270e-01,-2.513509750366210938e+00
2.058485895395278931e-01,1.692048162221908569e-01,5.129691958427429199e-01,2.775381207466125488e-01,3.073861300945281982e-01,8.778347373008728027e-01,-2.286254405975341797e+00
1.953143775463104248e-01,1.492241024971008301e-01,4.860872924327850342e-01,2.714658975601196289e-01,3.142035305500030518e-01,4.701925516128540039e-01,-2.527161836624145508e+00
2.160674184560775757e-01,3.269194662570953369e-01,7.601820230484008789e-01,2.826433479785919189e-01,2.531062066555023193e-01,9.404003620147705078e-01,-1.926128745079040527e+00
2.010278701782226562e-01,1.496825963258743286e-01,4.773828685283660889e-01,2.749601900577545166e-01,3.119247555732727051e-01,6.360919475555419922e-01,-3.310739517211914062e+00
2.005641013383865356e-01,1.495158076286315918e-01,4.778466224670410156e-01,2.747043073177337646e-01,3.121168613433837891e-01,6.220874190330505371e-01,-3.290400505065917969e+00
1.958125382661819458e-01,1.491279155015945435e-01,4.851154685020446777e-01,2.718186676502227783e-01,3.140110373497009277e-01,4.851374030113220215e-01,-2.635528087615966797e+00
1.987751275300979614e-01,1.490997076034545898e-01,4.801935851573944092e-01,2.736521661281585693e-01,3.128219842910766602e-01,5.693717002868652344e-01,-3.127805948257446289e+00
2.044923901557922363e-01,1.532868444919586182e-01,4.791547656059265137e-01,2.768092155456542969e-01,3.102630674839019775e-01,7.594892382621765137e-01,-3.063657760620117188e+00
2.040070742368698120e-01,1.523242443799972534e-01,4.778172075748443604e-01,2.765762209892272949e-01,3.105612099170684814e-01,7.391639351844787598e-01,-3.153790473937988281e+00
4.020661115646362305e-01,8.664418458938598633e-01,5.579575300216674805e-01,5.605052709579467773e-01,2.907566428184509277e-01,2.828271985054016113e-01,-1.439178347587585449e+00
2.055072635412216187e-01,1.572599858045578003e-01,4.866119623184204102e-01,2.773473858833312988e-01,3.093734681606292725e-01,8.134981393814086914e-01,-2.750719785690307617e+00
2.052024006843566895e-01,1.555910110473632812e-01,4.833092689514160156e-01,2.772457003593444824e-01,3.097095489501953125e-01,7.951299548149108887e-01,-2.867612361907958984e+00
2.172567695379257202e-01,3.369272649288177490e-01,7.705762982368469238e-01,2.832410335540771484e-01,2.456418871879577637e-01,9.527629613876342773e-01,-1.881263613700866699e+00
1.920306384563446045e-01,1.507496535778045654e-01,4.926394522190093994e-01,2.690414190292358398e-01,3.158305585384368896e-01,3.688243925571441650e-01,-1.733572602272033691e+00
2.055810540914535522e-01,1.796592622995376587e-01,5.353745222091674805e-01,2.773823440074920654e-01,3.056853115558624268e-01,8.976224660873413086e-01,-2.135684967041015625e+00
1.936445832252502441e-01,1.497063338756561279e-01,4.892340898513793945e-01,2.703283131122589111e-01,3.149870932102203369e-01,4.215696454048156738e-01,-2.151831388473510742e+00
2.020287960767745972e-01,1.502181887626647949e-01,4.766986370086669922e-01,2.755163908004760742e-01,3.115106225013732910e-01,6.682327985763549805e-01,-3.319276809692382812e+00
1.917418092489242554e-01,1.511012017726898193e-01,4.934547841548919678e-01,2.688134014606475830e-01,3.160407543182373047e-01,3.571476340293884277e-01,-1.642937183380126953e+00
