evaluation,mape
2.000000000000000000e+00,8.246478348192302077e-01
1.000000000000000000e+01,8.142844292097894954e-01
2.000000000000000000e+01,4.648329317474458877e-01
3.000000000000000000e+01,2.737592562466991120e-01
4.000000000000000000e+01,2.850619341263860296e-01
5.000000000000000000e+01,2.858321379464655032e-01
6.000000000000000000e+01,2.925938254358833590e-01
7.000000000000000000e+01,2.816544508222909582e-01
8.000000000000000000e+01,2.757450405194699083e-01
9.000000000000000000e+01,2.699726182619119896e-01
1.000000000000000000e+02,2.578517261988880760e-01
