evaluation,mape
2.000000000000000000e+00,9.962413511375348696e-01
1.000000000000000000e+01,9.967092539156777731e-01
2.000000000000000000e+01,5.334270652482426822e-01
3.000000000000000000e+01,4.533191388356794804e-01
4.000000000000000000e+01,1.290776137678067426e-01
5.000000000000000000e+01,1.071412024444460820e-01
6.000000000000000000e+01,8.838191698217891246e-02
7.000000000000000000e+01,6.483024113836320657e-02
8.000000000000000000e+01,4.040757507745165039e-02
9.000000000000000000e+01,3.962518515606283653e-02
1.000000000000000000e+02,4.017019051693208886e-02
