evaluation,mape
2.000000000000000000e+00,9.692263658091802014e-01
1.000000000000000000e+01,4.470407411059488800e-01
2.000000000000000000e+01,4.134601976445676508e-01
3.000000000000000000e+01,3.401353830600185590e-01
4.000000000000000000e+01,1.370366140536763144e-01
5.000000000000000000e+01,8.966378377725810200e-02
6.000000000000000000e+01,7.584311309087851671e-02
7.000000000000000000e+01,7.681289317934203442e-02
8.000000000000000000e+01,7.714983096631219950e-02
9.000000000000000000e+01,7.793193501039581694e-02
1.000000000000000000e+02,7.763801357014406268e-02
