evaluation,mape
2.000000000000000000e+00,9.955656023149388467e-01
1.000000000000000000e+01,9.502359164350092646e-01
2.000000000000000000e+01,9.413948255075876848e-01
3.000000000000000000e+01,4.785437054009773483e-01
4.000000000000000000e+01,1.990204294386342943e-01
5.000000000000000000e+01,1.042294266339531816e-01
6.000000000000000000e+01,9.792044181119445578e-03
7.000000000000000000e+01,1.806228807239398373e-03
8.000000000000000000e+01,1.127009622088274770e-03
9.000000000000000000e+01,1.139964451938792417e-03
1.000000000000000000e+02,1.031618623266040979e-03
