evaluation,mape
2.000000000000000000e+00,2.296700634653560114e-01
1.000000000000000000e+01,3.798617284116895809e-01
2.000000000000000000e+01,5.483552979768614444e-01
3.000000000000000000e+01,4.778669203238116725e-01
4.000000000000000000e+01,1.771474311574785521e-01
5.000000000000000000e+01,2.017509212187098555e-01
6.000000000000000000e+01,2.027271665471427620e-01
7.000000000000000000e+01,2.071420473596579659e-01
8.000000000000000000e+01,2.407324583686815955e-01
9.000000000000000000e+01,1.038611115969556159e-01
1.000000000000000000e+02,6.436262555477335889e-02
