evaluation,mape
2.000000000000000000e+00,9.410138133422891737e-01
1.000000000000000000e+01,5.545298151414583820e-01
2.000000000000000000e+01,5.548353431157034832e-01
3.000000000000000000e+01,1.405549527749747341e-01
4.000000000000000000e+01,7.839075809637865988e-02
5.000000000000000000e+01,5.630859429523178000e-02
6.000000000000000000e+01,1.724425064818131464e-03
7.000000000000000000e+01,2.361754559822302861e-03
8.000000000000000000e+01,1.997114236116179480e-03
9.000000000000000000e+01,1.950178299432447915e-03
1.000000000000000000e+02,1.601127190918372406e-03
