evaluation,mape
2.000000000000000000e+00,9.783554495885075086e-01
1.000000000000000000e+01,9.914876386555880883e-01
2.000000000000000000e+01,9.902261962864844502e-01
3.000000000000000000e+01,9.926103087584365881e-01
4.000000000000000000e+01,9.957922125100919786e-01
5.000000000000000000e+01,9.913579364037050645e-01
6.000000000000000000e+01,9.914906722657299554e-01
7.000000000000000000e+01,9.907251054368342302e-01
8.000000000000000000e+01,9.894855500359369671e-01
9.000000000000000000e+01,9.896925181883950984e-01
1.000000000000000000e+02,9.900335838922417198e-01
