evaluation,mape
2.000000000000000000e+00,7.470402942717836448e-01
1.000000000000000000e+01,7.823419527974838639e-01
2.000000000000000000e+01,2.147242749694058539e-01
3.000000000000000000e+01,5.078616555893653364e-03
4.000000000000000000e+01,2.759539118569199253e-03
5.000000000000000000e+01,2.627326419047991760e-03
6.000000000000000000e+01,2.073054602231798240e-03
7.000000000000000000e+01,1.468311199467104214e-03
8.000000000000000000e+01,1.400501085067247043e-03
9.000000000000000000e+01,1.407415384667892559e-03
1.000000000000000000e+02,1.410606818093139469e-03
