controllable,controllable,controllable,controllable,controllable,environmental,output
2.012989223003387451e-01,1.497904062271118164e-01,4.771421849727630615e-01,2.751174569129943848e-01,3.118112087249755859e-01,6.448805332183837891e-01,-3.318376302719116211e+00
2.027045041322708130e-01,1.507196873426437378e-01,4.765628576278686523e-01,2.758752703666687012e-01,3.112011551856994629e-01,6.902304887771606445e-01,-3.294443607330322266e+00
1.998860090970993042e-01,1.493059396743774414e-01,4.786508381366729736e-01,2.743173241615295410e-01,3.123741447925567627e-01,6.020745635032653809e-01,-3.244257688522338867e+00
1.988998949527740479e-01,1.491178870201110840e-01,4.800132811069488525e-01,2.737441360950469971e-01,3.127695620059967041e-01,5.728284120559692383e-01,-3.142398834228515625e+00
2.049768269062042236e-01,1.546039581298828125e-01,4.814634621143341064e-01,2.770707011222839355e-01,3.099373877048492432e-01,7.818413376808166504e-01,-2.945865154266357422e+00
1.947710961103439331e-01,1.493260264396667480e-01,4.870424866676330566e-01,2.711007595062255859e-01,3.144687116146087646e-01,4.548748135566711426e-01,-2.411949634552001953e+00
2.018265873193740845e-01,1.500954926013946533e-01,4.768018424510955811e-01,2.754098176956176758e-01,3.115954399108886719e-01,6.617555022239685059e-01,-3.321854352951049805e+00
2.031167596578598022e-01,1.511163115501403809e-01,4.766963720321655273e-01,2.761131525039672852e-01,3.110206425189971924e-01,7.054504752159118652e-01,-3.262979745864868164e+00
2.054159939289093018e-01,1.566495150327682495e-01,4.853514432907104492e-01,2.772929966449737549e-01,3.094960451126098633e-01,8.071973323822021484e-01,-2.791870355606079102e+00
2.035784572362899780e-01,1.516808867454528809e-01,4.771298468112945557e-01,2.763486504554748535e-01,3.107926249504089355e-01,7.225940227508544922e-01,-3.214045047760009766e+00
2.040278464555740356e-01,1.523592323064804077e-01,4.778927266597747803e-01,2.766071557998657227e-01,3.105759024620056152e-01,7.396845221519470215e-01,-3.151699304580688477e+00
2.043085992336273193e-01,1.528688967227935791e-01,4.785197079181671143e-01,2.767054438591003418e-01,3.104054629802703857e-01,7.505637407302856445e-01,-3.105346441268920898e+00
1.953639984130859375e-01,1.491864174604415894e-01,4.859023690223693848e-01,2.715414464473724365e-01,3.141937255859375000e-01,4.724116027355194092e-01,-2.543528318405151367e+00
2.052522599697113037e-01,1.557051986455917358e-01,4.835507273674011230e-01,2.772101163864135742e-01,3.096750378608703613e-01,7.964236736297607422e-01,-2.859696388244628906e+00
1.957930773496627808e-01,1.491352468729019165e-01,4.851780831813812256e-01,2.717703580856323242e-01,3.140382468700408936e-01,4.840192198753356934e-01,-2.627579689025878906e+00
2.057799398899078369e-01,1.600411832332611084e-01,4.925873875617980957e-01,2.774844467639923096e-01,3.088713288307189941e-01,8.365269899368286133e-01,-2.592306613922119141e+00
1.940845549106597900e-01,1.495325118303298950e-01,4.883533120155334473e-01,2.706412672996520996e-01,3.147753179073333740e-01,4.348622858524322510e-01,-2.256790161132812500e+00
1.937237381935119629e-01,1.496705561876296997e-01,4.890682697296142578e-01,2.703801691532135010e-01,3.149484097957611084e-01,4.239962399005889893e-01,-2.171067714691162109e+00
2.059051096439361572e-01,1.620462834835052490e-01,4.970269799232482910e-01,2.775290310382843018e-01,3.085278272628784180e-01,8.490275144577026367e-01,-2.501975774765014648e+00
2.001230120658874512e-01,1.493791341781616211e-01,4.783464670181274414e-01,2.744534015655517578e-01,3.122801184654235840e-01,6.089234352111816406e-01,-3.262272596359252930e+00
1.981979012489318848e-01,1.490554958581924438e-01,4.810749292373657227e-01,2.732897102832794189e-01,3.130471408367156982e-01,5.527708530426025391e-01,-3.050703525543212891e+00
2.010089755058288574e-01,1.496846079826354980e-01,4.773703813552856445e-01,2.749426960945129395e-01,3.119380772113800049e-01,6.352828741073608398e-01,-3.309836864471435547e+00
1.963784694671630859e-01,1.490663588047027588e-01,4.840883314609527588e-01,2.722141742706298828e-01,3.137716054916381836e-01,5.015500187873840332e-01,-2.748802900314331055e+00
1.975988000631332397e-01,1.490469723939895630e-01,4.820498824119567871e-01,2.729354500770568848e-01,3.132881224155426025e-01,5.352386236190795898e-01,-2.957451820373535156e+00
1.970458775758743286e-01,1.490312665700912476e-01,4.829520285129547119e-01,2.726218998432159424e-01,3.135067522525787354e-01,5.198964476585388184e-01,-2.866847276687622070e+00
