evaluation,mae
2.000000000000000000e+00,3.222939383506774647e+01
1.000000000000000000e+01,2.635405511856079031e+01
2.000000000000000000e+01,2.402383266448974553e+01
3.000000000000000000e+01,1.224259294509887752e+01
4.000000000000000000e+01,1.076759790420532248e+01
5.000000000000000000e+01,9.502075042724609233e+00
6.000000000000000000e+01,9.191550598144530682e+00
7.000000000000000000e+01,8.769450378417968039e+00
8.000000000000000000e+01,7.037736892700195312e+00
9.000000000000000000e+01,4.364902725219726776e+00
1.000000000000000000e+02,3.867657661437988281e+00
