evaluation,mae
2.000000000000000000e+00,3.370001473426818706e+01
1.000000000000000000e+01,3.210056621551513700e+01
2.000000000000000000e+01,2.961450246810913001e+01
3.000000000000000000e+01,2.828806916236877456e+01
4.000000000000000000e+01,2.599183172225952276e+01
5.000000000000000000e+01,2.456879299163818331e+01
6.000000000000000000e+01,2.235137022018432518e+01
7.000000000000000000e+01,2.083760599136352454e+01
8.000000000000000000e+01,1.287453525543212862e+01
9.000000000000000000e+01,1.084187015533447251e+01
1.000000000000000000e+02,1.055263511657714837e+01
