evaluation,mae
2.000000000000000000e+00,3.712751404285430823e+01
1.000000000000000000e+01,2.817525361061096234e+01
2.000000000000000000e+01,2.604387939453124901e+01
3.000000000000000000e+01,2.538958940505981587e+01
4.000000000000000000e+01,2.520851255416870274e+01
5.000000000000000000e+01,2.420553432464599553e+01
6.000000000000000000e+01,2.241389169692993022e+01
7.000000000000000000e+01,2.226007253646850614e+01
8.000000000000000000e+01,2.219937866210937472e+01
9.000000000000000000e+01,2.217863348007202262e+01
1.000000000000000000e+02,2.033426265716552805e+01
