evaluation,mae
2.000000000000000000e+00,3.326686639785766886e+01
1.000000000000000000e+01,3.056503316879272347e+01
2.000000000000000000e+01,2.787041749000549373e+01
3.000000000000000000e+01,2.607607766151428308e+01
4.000000000000000000e+01,2.569227329254150405e+01
5.000000000000000000e+01,2.511986927032470618e+01
6.000000000000000000e+01,2.092131347656249929e+01
7.000000000000000000e+01,2.062955196380615064e+01
8.000000000000000000e+01,2.047281105041503935e+01
9.000000000000000000e+01,2.050466957092285014e+01
1.000000000000000000e+02,2.049336723327636633e+01
