evaluation,mae
2.000000000000000000e+00,3.017428174972534194e+01
1.000000000000000000e+01,2.974650626182556223e+01
2.000000000000000000e+01,2.184288103103637724e+01
3.000000000000000000e+01,1.558458480834960902e+01
4.000000000000000000e+01,1.370670310974121087e+01
5.000000000000000000e+01,9.952192382812500071e+00
6.000000000000000000e+01,7.951348419189453232e+00
7.000000000000000000e+01,6.777773437499999609e+00
8.000000000000000000e+01,5.778575820922851491e+00
9.000000000000000000e+01,4.923552322387695135e+00
1.000000000000000000e+02,3.698427696228027362e+00
