evaluation,mae
2.000000000000000000e+00,3.591678394317627010e+01
1.000000000000000000e+01,2.279846496582031179e+01
2.000000000000000000e+01,1.953558380126953153e+01
3.000000000000000000e+01,1.329837310791015703e+01
4.000000000000000000e+01,1.018313819885253935e+01
5.000000000000000000e+01,9.814534530639647869e+00
6.000000000000000000e+01,7.284610443115234091e+00
7.000000000000000000e+01,6.745884819030761648e+00
8.000000000000000000e+01,2.683745574951172053e+00
9.000000000000000000e+01,1.464433288574218839e+00
1.000000000000000000e+02,1.459525146484375036e+00
