controllable,dynamic,output
6.099444903520307548e+00,6.130963261509542406e+00,2.032479946482762045e+01
6.099444866180419922e+00,6.801513195037841797e+00,1.940414428710937500e+01
6.099444389343261719e+00,6.021646499633789062e+00,2.025290679931640625e+01
6.099444389343261719e+00,7.004793643951416016e+00,1.935633468627929688e+01
6.099444866180419922e+00,8.051118850708007812e+00,2.329739379882812500e+01
6.099444866180419922e+00,8.873814582824707031e+00,2.112766265869140625e+01
6.099444866180419922e+00,7.984770774841308594e+00,2.319923400878906250e+01
6.099445343017578125e+00,7.837684631347656250e+00,2.276096725463867188e+01
6.164696693420410156e+00,6.572208881378173828e+00,1.976328277587890625e+01
5.943318843841552734e+00,7.761376380920410156e+00,2.214953041076660156e+01
6.073602676391601562e+00,9.182136535644531250e+00,2.160775375366210938e+01
6.072895526885986328e+00,1.000000000000000000e+01,2.721475601196289062e+01
6.068758964538574219e+00,9.401603698730468750e+00,2.303288078308105469e+01
6.010994434356689453e+00,8.490710258483886719e+00,2.231415367126464844e+01
6.078067302703857422e+00,9.644603729248046875e+00,2.512405395507812500e+01
6.154451847076416016e+00,8.978993415832519531e+00,2.106500244140625000e+01
5.930365562438964844e+00,9.263872146606445312e+00,2.173277854919433594e+01
6.098897933959960938e+00,9.912720680236816406e+00,2.693933868408203125e+01
6.280729770660400391e+00,9.060777664184570312e+00,2.088673400878906250e+01
5.920197010040283203e+00,8.515375137329101562e+00,2.194402885437011719e+01
5.919361591339111328e+00,8.728633880615234375e+00,2.110240936279296875e+01
6.082975864410400391e+00,9.900999069213867188e+00,2.688106918334960938e+01
6.085651397705078125e+00,8.997013092041015625e+00,2.109488296508789062e+01
6.088818073272705078e+00,9.561527252197265625e+00,2.441111183166503906e+01
6.076431751251220703e+00,9.981250762939453125e+00,2.717081451416015625e+01
6.075799942016601562e+00,1.000000000000000000e+01,2.721688652038574219e+01
6.074831008911132812e+00,1.000000000000000000e+01,2.721619796752929688e+01
6.073623657226562500e+00,1.000000000000000000e+01,2.721530723571777344e+01
6.073590278625488281e+00,9.373055458068847656e+00,2.281215476989746094e+01
6.072620391845703125e+00,1.000000000000000000e+01,2.721454429626464844e+01
6.073789596557617188e+00,8.631084442138671875e+00,2.182140731811523438e+01
6.073369026184082031e+00,9.077417373657226562e+00,2.122791481018066406e+01
