evaluation,mae
2.000000000000000000e+00,3.084338616371154629e+01
1.000000000000000000e+01,2.757573070526122905e+01
2.000000000000000000e+01,2.638683046340942440e+01
3.000000000000000000e+01,2.349455320358276467e+01
4.000000000000000000e+01,2.172869327545166129e+01
5.000000000000000000e+01,2.106177604675292869e+01
6.000000000000000000e+01,2.069523433685302649e+01
7.000000000000000000e+01,2.055998996734619055e+01
8.000000000000000000e+01,2.055025623321533246e+01
9.000000000000000000e+01,2.063545608520507812e+01
1.000000000000000000e+02,2.066449420928955050e+01
