evaluation,mae
2.000000000000000000e+00,2.835804269790649457e+01
1.000000000000000000e+01,1.470294834136962869e+01
2.000000000000000000e+01,9.769831848144530539e+00
3.000000000000000000e+01,9.523034133911131960e+00
4.000000000000000000e+01,9.447742996215820810e+00
5.000000000000000000e+01,9.358663673400878125e+00
6.000000000000000000e+01,9.368858718872070668e+00
7.000000000000000000e+01,9.207742462158202912e+00
8.000000000000000000e+01,9.327391891479491548e+00
9.000000000000000000e+01,9.303537521362304830e+00
1.000000000000000000e+02,8.973947181701660725e+00
