evaluation,mae
2.000000000000000000e+00,3.029514802932739315e+01
1.000000000000000000e+01,3.246531915664672852e+01
2.000000000000000000e+01,2.390229156494140739e+01
3.000000000000000000e+01,1.800387872695922908e+01
4.000000000000000000e+01,1.093019287109374993e+01
5.000000000000000000e+01,9.117255287170410227e+00
6.000000000000000000e+01,5.694641990661621023e+00
7.000000000000000000e+01,5.155810470581054794e+00
8.000000000000000000e+01,4.966562881469726243e+00
9.000000000000000000e+01,4.762015800476074645e+00
1.000000000000000000e+02,4.414438896179198935e+00
