controllable,dynamic,output
-6.496199607849121094e+00,-2.354066086057800433e+00,-3.892552185058593750e+01
-6.496199607849121094e+00,-2.995256366416067628e+00,-3.871295166015625000e+01
-6.496199607849121094e+00,-5.543562161380952702e+00,-4.191202545166015625e+01
-6.496199607849121094e+00,-4.443389030897296976e+00,-4.065694046020507812e+01
-6.496199607849121094e+00,-6.426922430825801058e+00,-4.327870559692382812e+01
-6.496199607849121094e+00,-1.198265547807896070e+00,-3.804565048217773438e+01
-6.496199607849121094e+00,-8.885877654793691960e+00,-4.401762390136718750e+01
-6.496199607849121094e+00,-5.178471363983214282e+00,-4.028376007080078125e+01
-6.496199607849121094e+00,-4.288023034640460196e-01,-3.792080688476562500e+01
-6.496199607849121094e+00,-3.399503961298229626e+00,-3.934204864501953125e+01
-6.496199607849121094e+00,-9.465423974555800868e+00,-4.761219406127929688e+01
-6.496199607849121094e+00,-9.885782466074140018e-01,-3.796250152587890625e+01
-6.496199607849121094e+00,-1.861676076390121892e-01,-3.788383483886718750e+01
-6.496199607849121094e+00,2.022988272249751418e+00,-3.784599685668945312e+01
-6.496199607849121094e+00,-4.100595707013572344e+00,-4.092701339721679688e+01
-6.496199607849121094e+00,-3.880291993703402831e+00,-4.064040756225585938e+01
-6.496199607849121094e+00,-6.816159039390963237e+00,-4.184320068359375000e+01
-6.496199607849121094e+00,-6.585092624323500843e+00,-4.263411712646484375e+01
-6.496199607849121094e+00,-3.701552034703446736e+00,-4.019631576538085938e+01
-6.496199607849121094e+00,1.846806366087987428e+00,-3.780235671997070312e+01
-6.496199607849121094e+00,-7.828567877225204086e+00,-4.711342239379882812e+01
-6.496199607849121094e+00,-5.302118206377009813e+00,-4.071587753295898438e+01
-6.496199607849121094e+00,-3.068500842166490550e+00,-3.876174545288085938e+01
-6.496199607849121094e+00,-1.623824947638103922e+00,-3.844228363037109375e+01
-6.496199607849121094e+00,6.670349285420691388e-01,-3.772392654418945312e+01
-6.496199607849121094e+00,-1.816715691677430300e+00,-3.866702651977539062e+01
-6.496199607849121094e+00,-6.199934155921553725e+00,-4.388595962524414062e+01
-6.496199607849121094e+00,7.898256658984976752e-01,-3.771831893920898438e+01
-6.496199607849121094e+00,-9.879616060974994340e+00,-5.224962615966796875e+01
-6.496199607849121094e+00,-1.353199707855816669e+00,-3.815740585327148438e+01
-6.496199607849121094e+00,-2.643233497303054236e+00,-3.877921676635742188e+01
-6.496199607849121094e+00,-7.106434189928112488e+00,-4.193614578247070312e+01
-6.496199607849121094e+00,2.029453972807520046e-01,-3.779077911376953125e+01
-6.496199607849121094e+00,1.534229488697206989e+00,-3.774298095703125000e+01
-6.496199607849121094e+00,-8.144743256377246610e+00,-4.790299987792968750e+01
-6.496199607849121094e+00,-4.942789964939703573e+00,-3.994034194946289062e+01
-6.496199607849121094e+00,-9.229265565770289115e+00,-4.506727218627929688e+01
-6.496199131011962891e+00,9.120514943971969046e-02,-3.781745529174804688e+01
-6.496199607849121094e+00,2.291322266317198597e+00,-3.790336608886718750e+01
-6.496199607849121094e+00,-2.065406773387715944e+00,-3.888368225097656250e+01
-6.496199607849121094e+00,1.021653794793534686e+00,-3.771529769897460938e+01
-6.496199607849121094e+00,-8.606843578695002606e+00,-4.541759109497070312e+01
-6.496199607849121094e+00,-4.669292661117972365e+00,-4.021911621093750000e+01
-6.496199607849121094e+00,-7.334329845775348744e+00,-4.314780426025390625e+01
-6.496199607849121094e+00,1.417321153788490662e+00,-3.773019790649414062e+01
-6.496199607849121094e+00,-7.734479014725938129e+00,-4.646920013427734375e+01
-6.496199607849121094e+00,-6.007926303068755303e+00,-4.385367202758789062e+01
-6.496199607849121094e+00,-5.770497958624147827e-01,-3.792980194091796875e+01
-6.496199607849121094e+00,-8.280102545134218062e+00,-4.750385284423828125e+01
-6.496199607849121094e+00,-9.579492920796747413e+00,-4.907273864746093750e+01
