evaluation,mae
2.000000000000000000e+00,2.611115850448608455e+01
1.000000000000000000e+01,2.315246000289916850e+01
2.000000000000000000e+01,2.271556390762329158e+01
3.000000000000000000e+01,2.245791078567505039e+01
4.000000000000000000e+01,2.252304624557494961e+01
5.000000000000000000e+01,2.226184570312500099e+01
6.000000000000000000e+01,2.072932243347167969e+01
7.000000000000000000e+01,2.065356998443603587e+01
8.000000000000000000e+01,2.060316009521484304e+01
9.000000000000000000e+01,2.060937927246093793e+01
1.000000000000000000e+02,2.061599029541015682e+01
