evaluation,mae
2.000000000000000000e+00,3.445544468879699451e+01
1.000000000000000000e+01,2.868802371025085307e+01
2.000000000000000000e+01,2.463310674667358313e+01
3.000000000000000000e+01,2.315553024291992301e+01
4.000000000000000000e+01,2.249842626571655302e+01
5.000000000000000000e+01,2.265548768997192397e+01
6.000000000000000000e+01,2.188520051956176715e+01
7.000000000000000000e+01,2.147376752853393711e+01
8.000000000000000000e+01,2.144450811386108313e+01
9.000000000000000000e+01,2.138277929306030245e+01
1.000000000000000000e+02,2.058058452606201172e+01
