# evaluation,mean,std
2.000000000000000000e+00 3.098163872392972706e+01 3.522719283243185728e+00
1.000000000000000000e+01 2.419601294422149707e+01 7.456946126528868568e+00
2.000000000000000000e+01 2.101138692887624160e+01 7.708809057889051353e+00
3.000000000000000000e+01 1.879813680044809843e+01 8.044039997946541121e+00
4.000000000000000000e+01 1.737279782040913645e+01 8.214474977244321963e+00
5.000000000000000000e+01 1.616951382478078614e+01 8.643092770685674608e+00
6.000000000000000000e+01 1.458694820149739435e+01 8.901888687597301342e+00
7.000000000000000000e+01 1.390032455952962209e+01 9.205621505100745949e+00
8.000000000000000000e+01 1.317941724904378376e+01 9.335402280650320961e+00
9.000000000000000000e+01 1.277280045318603463e+01 9.628663761703853297e+00
1.000000000000000000e+02 1.240748932902018531e+01 9.613967591382721167e+00
