evaluation,mae
2.000000000000000000e+00,2.940557928085327077e+01
1.000000000000000000e+01,2.271180891036987148e+01
2.000000000000000000e+01,2.229737413406371971e+01
3.000000000000000000e+01,2.205804491043090820e+01
4.000000000000000000e+01,1.990062898635864386e+01
5.000000000000000000e+01,1.421407716751098604e+01
6.000000000000000000e+01,8.601073989868163849e+00
7.000000000000000000e+01,7.601595649719238068e+00
8.000000000000000000e+01,7.506660614013672017e+00
9.000000000000000000e+01,7.305182113647460618e+00
1.000000000000000000e+02,6.863562774658203303e+00
