evaluation,mae
2.000000000000000000e+00,2.605713157653808665e+01
1.000000000000000000e+01,1.105190719604492244e+01
2.000000000000000000e+01,7.221355476379394567e+00
3.000000000000000000e+01,6.811513671874999787e+00
4.000000000000000000e+01,6.590064811706542791e+00
5.000000000000000000e+01,6.102169876098632706e+00
6.000000000000000000e+01,5.397715110778808167e+00
7.000000000000000000e+01,4.479502754211425852e+00
8.000000000000000000e+01,3.827360000610351420e+00
9.000000000000000000e+01,2.694012985229492063e+00
1.000000000000000000e+02,2.186049652099609553e+00
