evaluation,mae
2.000000000000000000e+00,2.800810466766357365e+01
1.000000000000000000e+01,2.890390840530395522e+01
2.000000000000000000e+01,2.699513113021850685e+01
3.000000000000000000e+01,2.558717805862426786e+01
4.000000000000000000e+01,2.590613195419311410e+01
5.000000000000000000e+01,2.412316619873046974e+01
6.000000000000000000e+01,2.372374876022338697e+01
7.000000000000000000e+01,2.377552284240722713e+01
8.000000000000000000e+01,2.373613288879394645e+01
9.000000000000000000e+01,2.343421991348266431e+01
1.000000000000000000e+02,2.252779264450073171e+01
