evaluation,mae
2.000000000000000000e+00,2.933794948577880746e+01
1.000000000000000000e+01,7.329786033630370845e+00
2.000000000000000000e+01,3.671524467468261665e+00
3.000000000000000000e+01,3.112945747375488459e+00
4.000000000000000000e+01,3.005707435607910316e+00
5.000000000000000000e+01,2.975003929138183789e+00
6.000000000000000000e+01,2.894417839050293040e+00
7.000000000000000000e+01,1.842452316284179714e+00
8.000000000000000000e+01,1.673149566650390607e+00
9.000000000000000000e+01,1.617499008178710840e+00
1.000000000000000000e+02,1.525362472534179670e+00
