evaluation,mae
2.000000000000000000e+00,3.409080686569213725e+01
1.000000000000000000e+01,2.960683901786804029e+01
2.000000000000000000e+01,2.953733391761779714e+01
3.000000000000000000e+01,2.954572193145752124e+01
4.000000000000000000e+01,2.966704067230224595e+01
5.000000000000000000e+01,2.953934321403503560e+01
6.000000000000000000e+01,2.465178670883178569e+01
7.000000000000000000e+01,2.395472259521484304e+01
8.000000000000000000e+01,2.238178157806396484e+01
9.000000000000000000e+01,2.217411872863769418e+01
1.000000000000000000e+02,2.082774211883544879e+01
