evaluation,mae
2.000000000000000000e+00,2.093246519088745217e+01
1.000000000000000000e+01,1.366166732788085980e+01
2.000000000000000000e+01,1.341136753082275312e+01
3.000000000000000000e+01,1.104657531738281229e+01
4.000000000000000000e+01,1.090596553802490298e+01
5.000000000000000000e+01,8.856895332336426563e+00
6.000000000000000000e+01,6.187502822875976527e+00
7.000000000000000000e+01,2.799669151306152237e+00
8.000000000000000000e+01,2.748300437927245987e+00
9.000000000000000000e+01,2.760057945251464862e+00
1.000000000000000000e+02,2.759030609130859180e+00
