controllable,dynamic,output
-6.496199607849121094e+00,-3.414844352172167419e+00,-3.938152694702148438e+01
-6.496199607849121094e+00,-9.954388719220483850e+00,-5.267666625976562500e+01
-6.496199607849121094e+00,-2.839108923570305976e+00,-3.869403457641601562e+01
-6.496199607849121094e+00,-4.638410700871059333e+00,-4.027722549438476562e+01
-6.496199607849121094e+00,-4.143701930245335951e+00,-4.093964385986328125e+01
-6.496199607849121094e+00,-4.368137891122540140e+00,-4.077932357788085938e+01
-6.496199607849121094e+00,-2.341421595821685742e+00,-3.892871856689453125e+01
-6.496199607849121094e+00,-5.424285397039400713e+00,-4.128057098388671875e+01
-6.496199607849121094e+00,-3.523436467833071184e+00,-3.968056869506835938e+01
-6.496199607849121094e+00,-5.130453563482863188e+00,-4.016143035888671875e+01
-6.496199607849121094e+00,-7.956162198844785927e+00,-4.771813964843750000e+01
-6.496199607849121094e+00,-2.158187762903384765e+00,-3.892433166503906250e+01
-6.496199607849121094e+00,-1.693172747591281890e+00,-3.852451705932617188e+01
-6.496199607849121094e+00,-3.236829617749435783e+00,-3.898542022705078125e+01
-6.496199607849121094e+00,-5.791849755624463469e+00,-4.318403625488281250e+01
-6.496199607849121094e+00,-6.951654232978263792e+00,-4.168981552124023438e+01
-6.496199607849121094e+00,-1.836827251479892453e+00,-3.868889236450195312e+01
-6.496199607849121094e+00,-9.167301649368297944e+00,-4.461216735839843750e+01
-6.496199607849121094e+00,-8.318681141407918034e+00,-4.731985855102539062e+01
-6.496199607849121094e+00,-8.425904378250626436e+00,-4.668522262573242188e+01
-6.496199607849121094e+00,-5.389804516984518123e+00,-4.111010360717773438e+01
-6.496199607849121094e+00,-7.580277530437347977e+00,-4.519134521484375000e+01
-6.496199607849121094e+00,-6.057654401319344295e+00,-4.391611480712890625e+01
-6.496199607849121094e+00,-2.679242471277446747e+00,-3.875852584838867188e+01
-6.496199607849121094e+00,-6.640998874601740098e+00,-4.240682601928710938e+01
-6.496199607849121094e+00,-4.811055158420336042e+00,-4.000630569458007812e+01
-6.496199607849121094e+00,-1.338033587818273418e+00,-3.814452362060546875e+01
-6.496199607849121094e+00,-4.973290997687517034e+00,-3.994920349121093750e+01
-6.496199607849121094e+00,-8.597393300891518209e+00,-4.548353958129882812e+01
-6.496199607849121094e+00,-9.818445689740059379e+00,-5.176614379882812500e+01
-6.496199607849121094e+00,-8.831771896889337725e+00,-4.416889572143554688e+01
-6.496199607849121094e+00,-1.907586816622487191e+00,-3.876097106933593750e+01
-6.496199607849121094e+00,-1.371170802955335333e+00,-3.817318725585937500e+01
-6.496199607849121094e+00,-7.498542070640300317e+00,-4.447604370117187500e+01
-6.496199607849121094e+00,-9.452987926911744054e+00,-4.745638656616210938e+01
-6.496199607849121094e+00,-5.691840857693001965e+00,-4.270672225952148438e+01
-6.496199607849121094e+00,-2.556828665975663384e+00,-3.883109664916992188e+01
-6.496199607849121094e+00,-8.068972747998371275e+00,-4.793594741821289062e+01
-6.496199607849121094e+00,-6.156763526045571311e+00,-4.392745971679687500e+01
-6.496199607849121094e+00,-6.306438312626982956e+00,-4.367309951782226562e+01
-6.496199607849121094e+00,-7.276085978979418556e+00,-4.275201034545898438e+01
-6.496199607849121094e+00,-3.803556231148882638e+00,-4.046652603149414062e+01
-6.496199607849121094e+00,-4.300484351912643888e+00,-4.086416625976562500e+01
-6.496199131011962891e+00,-8.999916834290782930e+00,-4.396516418457031250e+01
-6.496199607849121094e+00,-7.727179522995808902e+00,-4.641372680664062500e+01
-6.496199607849121094e+00,-9.583708363581855849e+00,-4.912663269042968750e+01
-6.496199607849121094e+00,-2.987096331425292739e+00,-3.870923614501953125e+01
-6.496199607849121094e+00,-6.710354940159512616e+00,-4.214837265014648438e+01
-6.496199607849121094e+00,-3.855552666721449917e+00,-4.058774948120117188e+01
-6.496199607849121094e+00,-7.030847502292251860e+00,-4.175563049316406250e+01
