controllable,dynamic,output
-6.496199607849121094e+00,-3.925192885298130818e+00,-4.072661972045898438e+01
-6.496199607849121094e+00,3.290877393637705595e-01,-3.776466369628906250e+01
-6.496199607849121094e+00,3.563587960097260421e+00,-3.837214660644531250e+01
-6.496199607849121094e+00,5.336398920045093419e+00,-3.918927383422851562e+01
-6.496199607849121094e+00,4.170692892129604701e+00,-3.892782974243164062e+01
-6.496199607849121094e+00,-1.951817513779479984e+00,-3.880130767822265625e+01
-6.496199607849121094e+00,3.414809096199241445e+00,-3.821376419067382812e+01
-6.496199607849121094e+00,1.148453501272610922e+00,-3.771672058105468750e+01
-6.496199607849121094e+00,5.115134563651952959e+00,-3.880790710449218750e+01
-6.496199607849121094e+00,4.804449077227371134e+00,-3.870258712768554688e+01
-6.496199607849121094e+00,-2.241633026351238289e+00,-3.893863296508789062e+01
-6.496199607849121094e+00,-1.107222637303348023e+00,-3.800059127807617188e+01
-6.496199607849121094e+00,-1.365255360266913076e+00,-3.816793060302734375e+01
-6.496199607849121094e+00,4.984468035278487363e+00,-3.870810699462890625e+01
-6.496199607849121094e+00,2.907675578025179064e+00,-3.794747161865234375e+01
-6.496199607849121094e+00,-3.458752105611581307e+00,-3.949878311157226562e+01
-6.496199607849121094e+00,9.053764925934091323e-01,-3.771583938598632812e+01
-6.496199607849121094e+00,3.052121199621816494e+00,-3.798022842407226562e+01
-6.496199607849121094e+00,-2.166788914969180802e+00,-3.892679214477539062e+01
-6.496199607849121094e+00,6.924846296846469684e-01,-3.772245407104492188e+01
-6.496199607849121094e+00,-4.093341661997369485e+00,-4.092342758178710938e+01
-6.496199607849121094e+00,-2.711073077777819140e+00,-3.874147415161132812e+01
-6.496199607849121094e+00,-1.557706550687152358e+00,-3.836542892456054688e+01
-6.496199607849121094e+00,-3.257930704967382241e-01,-3.790863800048828125e+01
-6.496199607849121094e+00,1.476666279687381511e+00,-3.773604965209960938e+01
-6.496199607849121094e+00,1.861431469195629518e+00,-3.780586242675781250e+01
-6.496199607849121094e+00,2.506755249519655671e+00,-3.792660522460937500e+01
-6.496199607849121094e+00,-3.180593776636222447e+00,-3.889317321777343750e+01
-6.496199607849121094e+00,1.674554876597682096e+00,-3.776533889770507812e+01
-6.496199607849121094e+00,-2.914615371323486581e+00,-3.869015884399414062e+01
-6.496199607849121094e+00,-1.037754818074674290e-01,-3.786555099487304688e+01
-6.496199607849121094e+00,6.182219412720746377e-01,-3.772727966308593750e+01
-6.496199131011962891e+00,3.951781073856208693e+00,-3.880127716064453125e+01
-6.496199607849121094e+00,-3.767397402325174394e+00,-4.037493515014648438e+01
-6.496199607849121094e+00,-7.902942508030261770e-01,-3.793655014038085938e+01
-6.496199131011962891e+00,-1.836484047088034366e+00,-3.868852233886718750e+01
-6.496199607849121094e+00,4.713837817513782724e+00,-3.874006271362304688e+01
-6.496199607849121094e+00,-9.361799846368783484e-01,-3.795191574096679688e+01
-6.496199607849121094e+00,1.024441013961379099e-01,-3.781467819213867188e+01
-6.496199607849121094e+00,2.677715194715849734e+00,-3.793255233764648438e+01
-6.496199607849121094e+00,3.339385717047847812e+00,-3.814565658569335938e+01
-6.496199607849121094e+00,2.030530411140759384e+00,-3.784786605834960938e+01
-6.496199607849121094e+00,3.774850810693479275e+00,-3.862001800537109375e+01
-6.496199607849121094e+00,-3.337990754257701642e+00,-3.919292068481445312e+01
-6.496199607849121094e+00,-2.708751425852793382e-01,-3.789995956420898438e+01
-6.496199607849121094e+00,-2.437799838718818002e+00,-3.889496231079101562e+01
-6.496199607849121094e+00,1.264510806017000277e+00,-3.772035217285156250e+01
-6.496199607849121094e+00,-6.796475369124053145e-01,-3.793259811401367188e+01
-6.496199607849121094e+00,2.322982555698722251e+00,-3.790822982788085938e+01
-6.496199607849121094e+00,4.471596986218585812e+00,-3.887870407104492188e+01
