evaluation,mae
2.000000000000000000e+00,3.278716900825500602e+01
1.000000000000000000e+01,2.531663280487060419e+01
2.000000000000000000e+01,2.293232749938964687e+01
3.000000000000000000e+01,2.242017297744751048e+01
4.000000000000000000e+01,2.218532335281372170e+01
5.000000000000000000e+01,2.216817676544189553e+01
6.000000000000000000e+01,2.215289703369140639e+01
7.000000000000000000e+01,2.120833488464355554e+01
8.000000000000000000e+01,2.119224460601806470e+01
9.000000000000000000e+01,2.119284456253051729e+01
1.000000000000000000e+02,2.096598651885986442e+01
