# evaluation,mean,std
2.000000000000000000e+00 3.130939040748278401e+01 3.965262811836360868e+00
1.000000000000000000e+01 2.355645334021251003e+01 7.137423153592053815e+00
2.000000000000000000e+01 1.976612275695800847e+01 7.560692375342086713e+00
3.000000000000000000e+01 1.731454973347981507e+01 8.091467651969905361e+00
4.000000000000000000e+01 1.578112760957082550e+01 8.555893940100892436e+00
5.000000000000000000e+01 1.455508505185445145e+01 8.491381100856063568e+00
6.000000000000000000e+01 1.295553362274170084e+01 8.798754389419718436e+00
7.000000000000000000e+01 1.222060140355428004e+01 9.086839454227030544e+00
8.000000000000000000e+01 1.167899628384907906e+01 9.127291782137879395e+00
9.000000000000000000e+01 1.122783260726928667e+01 9.219288707074429823e+00
1.000000000000000000e+02 1.082518275705973210e+01 9.177340756552688106e+00
