evaluation,mae
2.000000000000000000e+00,3.714712358951568660e+01
1.000000000000000000e+01,3.044482985496521010e+01
2.000000000000000000e+01,2.702775053977966380e+01
3.000000000000000000e+01,2.592160973548889302e+01
4.000000000000000000e+01,2.579707778930664119e+01
5.000000000000000000e+01,2.426646564483642621e+01
6.000000000000000000e+01,2.208273992538452291e+01
7.000000000000000000e+01,2.246120891571045064e+01
8.000000000000000000e+01,2.236529134750366055e+01
9.000000000000000000e+01,2.232453147888183764e+01
1.000000000000000000e+02,2.034968513488769659e+01
