controllable,dynamic,output
6.099444903520307548e+00,6.130963261509542406e+00,2.032479946482762045e+01
6.099445819854736328e+00,6.801513195037841797e+00,1.940414428710937500e+01
6.083903312683105469e+00,6.021646499633789062e+00,2.024718093872070312e+01
5.654814720153808594e+00,7.004793643951416016e+00,1.734878158569335938e+01
6.563612937927246094e+00,8.051118850708007812e+00,2.114141082763671875e+01
6.609101295471191406e+00,8.873814582824707031e+00,1.853877258300781250e+01
7.048915386199951172e+00,7.984770774841308594e+00,1.527381038665771484e+01
5.899359703063964844e+00,7.837684631347656250e+00,2.230820846557617188e+01
6.228941917419433594e+00,6.572208881378173828e+00,1.964282226562500000e+01
5.851498126983642578e+00,7.761376380920410156e+00,2.175693130493164062e+01
5.779790401458740234e+00,9.182136535644531250e+00,2.053007888793945312e+01
5.811440467834472656e+00,1.000000000000000000e+01,2.633075523376464844e+01
5.800488948822021484e+00,9.401603698730468750e+00,2.208730888366699219e+01
5.830605506896972656e+00,8.490710258483886719e+00,2.162590980529785156e+01
5.851791381835937500e+00,9.644603729248046875e+00,2.445752334594726562e+01
5.911783218383789062e+00,8.978993415832519531e+00,2.068447113037109375e+01
5.887288570404052734e+00,9.263872146606445312e+00,2.155770683288574219e+01
5.886050224304199219e+00,9.912720680236816406e+00,2.642852401733398438e+01
5.965496540069580078e+00,9.060777664184570312e+00,2.098646926879882812e+01
5.929571628570556641e+00,8.515375137329101562e+00,2.197925567626953125e+01
5.952195167541503906e+00,8.728633880615234375e+00,2.121885299682617188e+01
5.892847537994384766e+00,9.900999069213867188e+00,2.640648651123046875e+01
5.985679149627685547e+00,8.997013092041015625e+00,2.094140243530273438e+01
5.804401397705078125e+00,9.561527252197265625e+00,2.347613334655761719e+01
5.881385326385498047e+00,9.981250762939453125e+00,2.664900207519531250e+01
5.905876636505126953e+00,1.000000000000000000e+01,2.680210494995117188e+01
5.947074413299560547e+00,1.000000000000000000e+01,2.695562553405761719e+01
5.993613243103027344e+00,1.000000000000000000e+01,2.708896827697753906e+01
6.082015991210937500e+00,9.373055458068847656e+00,2.281771278381347656e+01
6.016439914703369141e+00,1.000000000000000000e+01,2.713845252990722656e+01
6.105418205261230469e+00,8.631084442138671875e+00,2.183441925048828125e+01
6.095200538635253906e+00,9.077417373657226562e+00,2.123934555053710938e+01
6.058612346649169922e+00,9.297308921813964844e+00,2.225172615051269531e+01
5.986938476562500000e+00,9.847133636474609375e+00,2.645479774475097656e+01
6.000812530517578125e+00,1.000000000000000000e+01,2.710572433471679688e+01
6.080108642578125000e+00,9.428382873535156250e+00,2.325924301147460938e+01
6.072513103485107422e+00,9.364323616027832031e+00,2.274446487426757812e+01
6.092617988586425781e+00,8.035045623779296875e+00,2.327784729003906250e+01
6.084025382995605469e+00,8.995002746582031250e+00,2.109220314025878906e+01
6.059570312500000000e+00,8.517682075500488281e+00,2.227800369262695312e+01
6.123472213745117188e+00,7.484394073486328125e+00,2.097892951965332031e+01
6.157399654388427734e+00,7.068303585052490234e+00,1.940661811828613281e+01
6.133702754974365234e+00,7.189662456512451172e+00,1.969794654846191406e+01
6.070820808410644531e+00,8.244663238525390625e+00,2.318765640258789062e+01
6.120774269104003906e+00,7.399278640747070312e+00,2.054305267333984375e+01
6.096374511718750000e+00,8.037310600280761719e+00,2.328173065185546875e+01
6.193617343902587891e+00,6.919540882110595703e+00,1.925219726562500000e+01
6.097231864929199219e+00,7.767848491668701172e+00,2.246347618103027344e+01
6.112050056457519531e+00,7.263491630554199219e+00,1.995204162597656250e+01
6.228476524353027344e+00,5.931024551391601562e+00,1.997294998168945312e+01
6.186581134796142578e+00,4.676878929138183594e+00,1.808409118652343750e+01
6.168180942535400391e+00,3.590435981750488281e+00,1.775423049926757812e+01
6.367021083831787109e+00,4.445171356201171875e+00,1.757084655761718750e+01
5.968698978424072266e+00,5.223060607910156250e+00,1.814392089843750000e+01
6.360894680023193359e+00,5.664545536041259766e+00,1.880347061157226562e+01
5.972341537475585938e+00,4.630012035369873047e+00,1.798016929626464844e+01
6.090793609619140625e+00,3.328454732894897461e+00,1.752138519287109375e+01
6.286938667297363281e+00,2.402884483337402344e+00,1.696863365173339844e+01
5.933209896087646484e+00,2.363090515136718750e+00,1.698102378845214844e+01
6.433709144592285156e+00,2.546672582626342773e+00,1.619900321960449219e+01
5.843523979187011719e+00,2.929815053939819336e+00,1.661951065063476562e+01
6.318593502044677734e+00,3.506132125854492188e+00,1.722752189636230469e+01
6.001025199890136719e+00,4.547691822052001953e+00,1.810243988037109375e+01
6.326389312744140625e+00,4.456853389739990234e+00,1.777026939392089844e+01
5.995805740356445312e+00,4.758478164672851562e+00,1.797316360473632812e+01
5.970580101013183594e+00,3.453727483749389648e+00,1.744056510925292969e+01
6.278532028198242188e+00,4.106253623962402344e+00,1.798628997802734375e+01
6.010358810424804688e+00,3.739446163177490234e+00,1.786510467529296875e+01
6.276938915252685547e+00,4.416025638580322266e+00,1.799165534973144531e+01
6.244160652160644531e+00,5.465426921844482422e+00,1.871050453186035156e+01
5.970656394958496094e+00,4.244142532348632812e+00,1.812705039978027344e+01
6.121383190155029297e+00,3.226568222045898438e+00,1.744944572448730469e+01
6.055381298065185547e+00,2.102659225463867188e+00,1.722319602966308594e+01
6.108144283294677734e+00,2.999724864959716797e+00,1.735350799560546875e+01
6.037740707397460938e+00,1.898560166358947754e+00,1.714966392517089844e+01
5.846714496612548828e+00,3.020426034927368164e+00,1.665605163574218750e+01
6.177417755126953125e+00,3.594334125518798828e+00,1.774619865417480469e+01
6.134393692016601562e+00,4.705671787261962891e+00,1.812576103210449219e+01
6.151670455932617188e+00,3.714012622833251953e+00,1.791816902160644531e+01
6.154653072357177734e+00,3.640456914901733398e+00,1.782813644409179688e+01
6.086622238159179688e+00,3.790793180465698242e+00,1.802111816406250000e+01
6.175253391265869141e+00,3.704791784286499023e+00,1.787992095947265625e+01
6.021831512451171875e+00,3.784755706787109375e+00,1.793962287902832031e+01
6.179421901702880859e+00,2.954252719879150391e+00,1.729074859619140625e+01
6.154014110565185547e+00,2.715362310409545898e+00,1.730035781860351562e+01
6.100303649902343750e+00,4.172807693481445312e+00,1.831588363647460938e+01
6.099500656127929688e+00,4.128736495971679688e+00,1.830156135559082031e+01
6.027265548706054688e+00,4.047546386718750000e+00,1.819090843200683594e+01
6.178052425384521484e+00,4.029219150543212891e+00,1.819867706298828125e+01
6.122327804565429688e+00,2.559176921844482422e+00,1.731558418273925781e+01
6.074660778045654297e+00,3.685623407363891602e+00,1.789136886596679688e+01
6.159391880035400391e+00,4.699514389038085938e+00,1.810884666442871094e+01
6.093888759613037109e+00,5.818100452423095703e+00,1.988764381408691406e+01
6.125255584716796875e+00,4.383350372314453125e+00,1.830213356018066406e+01
6.150197505950927734e+00,4.851935386657714844e+00,1.806218719482421875e+01
6.072078227996826172e+00,5.900275230407714844e+00,2.005418586730957031e+01
6.039507389068603516e+00,6.571274757385253906e+00,1.974714851379394531e+01
6.253214836120605469e+00,7.299780368804931641e+00,1.987265396118164062e+01
6.021756172180175781e+00,7.167890071868896484e+00,1.956270217895507812e+01
6.183825969696044922e+00,8.510353088378906250e+00,2.227466964721679688e+01
