evaluation,mae
2.000000000000000000e+00,2.944753673553466911e+01
1.000000000000000000e+01,2.054372442245483299e+01
2.000000000000000000e+01,2.000456466674804545e+01
3.000000000000000000e+01,1.981684289932250920e+01
4.000000000000000000e+01,1.766152315139770579e+01
5.000000000000000000e+01,1.116025426864623959e+01
6.000000000000000000e+01,4.799306068420410298e+00
7.000000000000000000e+01,3.597364425659179688e+00
8.000000000000000000e+01,3.421491699218750071e+00
9.000000000000000000e+01,3.187048416137695295e+00
1.000000000000000000e+02,2.865189666748046982e+00
